pt_mu1,pt_mu2,pt_fjt,M_fjt,S_T,MET,DR_fjt_mu1,DR_fjt_mu2,DR_mu1_mu2
84.342,41.7068,83.9549,12.1446,305.779,189.684,1.41754,2.15171,2.71685
33.6617,25.1324,105.716,10.1511,208.897,47.2114,3.12158,3.74425,2.07829
33.4063,27.0902,142.478,17.6707,359.773,53.7648,2.18344,2.86012,3.09765
102.138,21.1453,47.1842,7.16728,214.526,127.626,2.24676,3.14708,1.39226
91.3419,22.6507,77.2516,14.0128,223.422,119.393,1.947,4.43823,3.5066
43.3236,27.2407,78.6851,19.8278,270.814,72.7655,2.01735,2.00188,1.39422
62.5898,33.449,71.4138,16.7763,319.953,39.076,0.96002,3.24277,3.51307
69.0736,45.2775,129.11,15.188,313.35,56.3368,2.99822,1.24171,1.99224
92.0679,40.9072,78.2709,14.7705,362.387,40.5523,3.22647,2.16436,1.33724
36.9375,25.2548,157.575,12.0709,218.716,123.636,2.41913,2.61775,1.50478
65.1936,49.3639,87.9899,12.1895,307.228,67.4365,1.63193,2.55528,3.85184
102.37,49.1409,159.78,10.3098,427.968,32.2232,2.99587,3.50375,1.02438
75.7649,43.3019,59.6596,13.4898,222.278,80.4561,1.38341,0.865468,2.20704
100.177,22.4064,81.5292,36.148,263.623,26.623,1.99262,3.04101,1.47588
91.638,39.0367,145.761,35.1904,367.161,75.1217,2.19406,1.47581,3.27929
92.8634,26.9661,81.2358,23.9211,334.156,45.94,1.34674,2.42572,2.58015
74.5927,43.2925,65.0488,5.70994,225.077,54.047,2.86227,0.846858,2.01583
42.6317,31.111,65.4542,15.0231,143.243,32.9086,3.11876,2.24528,1.34469
31.4653,23.8963,83.8513,12.6816,355.347,145.57,1.41587,3.12571,3.11446
95.3931,88.2131,145.789,18.8068,490.495,102.98,1.06081,2.58154,1.53403
48.8792,26.5146,63.3508,9.7406,183.046,68.6285,1.88392,2.45801,1.9059
31.2227,22.2291,63.7953,11.8141,129.322,89.2461,0.73373,2.5299,2.93529
37.319,20.444,65.7345,19.4352,220.867,65.8213,2.48545,2.25256,0.4681
40.6911,30.2765,62.5874,17.3682,192.38,78.129,2.08916,1.19019,0.898978
44.2163,29.7508,160.564,34.4473,475.534,116.577,1.33384,3.16104,2.61782
36.7754,22.9092,151.077,21.5575,516.037,36.1301,1.99558,2.24352,2.90362
165.878,24.7125,51.4068,11.6173,242.682,189.94,1.86786,1.2748,2.48508
82.3497,73.7834,46.1013,8.1284,285.557,40.4065,1.60394,3.09748,1.81285
43.4031,22.1847,41.6313,8.04526,183.275,115.711,2.24675,1.49784,2.92027
125.495,53.4328,127.476,24.7319,472.334,94.7702,2.55684,1.33349,3.30806
68.2725,57.4361,73.9778,13.387,250.029,86.3508,2.96523,2.16684,1.86785
49.3265,34.4129,87.8889,41.8267,207.323,59.4788,2.13836,3.16869,1.82745
105.924,104.886,134.085,46.8502,544.66,152.849,1.97598,1.70549,3.05554
150.125,100.583,45.2355,15.9107,352.945,86.8702,1.6815,1.94352,2.44745
33.1715,23.1011,89.8647,14.2108,218.455,68.445,3.14413,2.94673,0.553003
104.266,57.097,124.012,21.2013,397.369,112.609,1.00298,3.50089,2.87748
60.8282,21.0833,105.958,9.98307,286.921,41.7352,1.90056,2.74528,1.13329
104.979,82.6146,42.1854,13.086,237.28,39.0501,1.60625,2.20031,2.51365
75.8304,74.7024,171.559,35.1052,493.81,33.6727,1.66579,2.8141,1.3534
63.9202,24.0798,45.1216,16.7346,204.943,59.8667,2.23779,2.16492,0.514979
64.9387,35.5935,135.006,9.55138,387.361,45.8335,0.887971,2.70742,1.89359
