pt_mu1,pt_mu2,pt_fjt,M_fjt,S_T,MET,DR_fjt_mu1,DR_fjt_mu2,DR_mu1_mu2
1425.02,312.269,887.255,44.3057,2719.76,913.145,3.43737,2.9208,1.85686
1059.77,541.95,1035.67,78.8222,2883.8,245.62,2.91668,2.26576,3.35954
2067.53,1048.85,877.84,86.7636,4494.09,459.042,3.20513,1.92959,3.21307
2081.59,212.121,2270.63,57.3,4676.0,273.435,3.06853,1.6966,2.376
1333.96,304.831,520.287,66.3435,2573.68,286.31,3.97408,0.902193,3.50503
959.852,783.884,1546.88,78.8406,3332.0,224.576,3.7031,3.27287,0.857725
1891.1,1402.46,193.629,87.0988,3603.03,346.574,3.97767,2.23221,3.24853
747.502,609.243,627.467,68.8832,2037.53,254.37,3.55422,3.4068,2.12213
1732.38,797.671,1960.88,216.515,4512.21,205.37,2.77668,2.1464,2.05561
1165.03,1104.23,684.645,81.9548,3321.97,519.436,1.53627,3.87423,2.90506
2181.52,951.161,834.363,86.6827,4215.85,607.459,2.79352,2.29004,2.90191
2849.73,426.749,1908.16,134.223,5205.86,527.348,3.13986,0.710905,3.00605
1686.66,413.757,1744.84,281.19,4679.76,20.2694,2.95784,2.13806,3.32508
1414.09,738.421,1616.98,111.048,3777.24,253.799,3.20261,2.88291,1.11152
1978.55,158.614,2017.0,96.3977,4286.2,232.874,3.21394,3.08739,2.45737
1535.64,1297.42,822.818,78.1113,3977.49,291.544,2.81332,1.50861,3.21294
1637.11,559.79,1862.91,99.6259,4208.95,132.479,2.96866,2.90985,1.48726
1588.44,710.895,2336.68,125.069,4776.31,40.2558,3.00933,2.65346,0.991572
999.498,574.879,891.084,85.4692,2566.53,175.637,3.11133,2.31869,3.61973
1045.22,493.685,1372.3,94.59,2983.2,427.1,2.88582,2.19539,2.38889
766.457,757.324,1841.66,117.242,3560.35,331.842,3.41783,3.09477,2.21245
1163.68,989.136,2258.41,124.704,4497.47,102.649,3.18277,2.92606,0.776817
2627.52,911.577,1632.61,116.34,5371.41,669.626,2.77795,1.38196,2.26669
1157.35,512.563,893.448,105.567,2725.91,15.2842,3.88021,1.81341,2.85465
500.706,467.186,258.971,49.8622,1300.93,382.335,2.77993,4.7234,3.16279
858.892,341.612,900.252,88.5026,2523.27,98.994,3.48075,3.40285,2.83122
2173.37,466.736,1767.22,80.4969,4435.79,562.622,2.99293,2.1545,1.68409
1326.08,722.925,1003.9,83.9154,3242.09,214.43,3.60076,1.28931,3.0145
851.086,259.716,843.722,104.203,2582.79,498.837,3.76595,3.4472,2.22859
1762.9,378.05,1648.53,183.304,4310.31,156.286,3.0946,1.78121,2.32114
2029.32,981.845,1292.75,81.6647,5001.45,406.932,3.0166,1.47974,2.90182
1468.26,514.847,2117.0,139.84,4801.26,125.709,2.99245,3.49394,1.13966
1369.0,648.639,1692.27,86.3167,4022.85,171.384,2.8531,2.08539,2.0725
1529.5,1441.95,1716.32,76.6986,4895.38,64.902,2.37271,2.17681,1.76936
1748.23,369.77,1992.7,142.914,4101.6,136.138,3.11456,2.10083,2.43566
1702.9,786.081,1671.18,100.447,4378.53,511.104,2.85297,2.41425,1.19202
1984.51,857.863,1492.76,77.8604,4452.25,1042.17,2.82791,2.00536,1.50433
1913.99,74.5174,1123.62,79.5734,3183.1,795.102,4.12376,0.911578,3.29431
1252.1,1098.12,1510.26,85.0105,3889.64,703.237,2.84404,2.88968,1.02911
1860.76,1043.66,678.147,83.9289,3624.51,187.078,3.47543,2.76168,3.31215
1592.62,1019.07,1182.14,81.7613,3814.94,303.92,3.07184,1.38761,2.62076
1015.05,851.564,1381.67,119.744,3207.77,287.612,2.98463,3.55256,1.59268
1649.25,1482.85,1488.06,107.566,4787.55,251.465,1.90862,2.21225,2.19868
1727.49,494.472,1659.03,76.0911,3921.23,431.363,3.09795,1.28748,3.08103
1814.91,217.032,2037.12,124.079,4206.81,108.912,3.03947,3.57405,2.2943
1510.91,706.835,2290.26,101.305,4485.48,345.342,2.84661,2.51208,1.62989
2061.73,1039.32,1292.4,72.9075,4475.34,398.637,2.79541,1.51715,2.59129
1826.15,424.446,1640.14,106.255,3896.3,224.243,3.17823,0.991767,3.38921
2050.46,325.305,1153.65,81.0426,3543.58,560.992,3.52174,2.51841,3.16794
729.98,378.337,1551.59,139.774,3121.58,301.074,3.67494,2.54439,1.70028
2074.08,458.039,1666.33,102.698,4479.17,415.664,3.0183,1.61633,3.09743
997.482,922.935,1559.97,351.961,3713.53,124.629,2.67265,3.30649,2.5845
1784.85,724.141,1617.71,92.4287,4317.67,80.0694,2.88355,1.78978,1.99016
1535.14,540.743,1410.54,100.528,4071.99,96.422,3.06901,2.18663,1.85735
1098.81,567.351,1748.37,89.8517,3464.38,81.8406,3.40016,3.57755,0.454447
2469.98,619.106,1382.0,53.0449,4808.22,696.612,3.21892,1.42149,2.52107
1451.55,759.991,1281.79,-0.322461,3926.14,611.907,2.93454,0.657903,2.99151
1123.61,422.52,1063.69,81.2796,3110.56,196.398,3.56174,3.40257,2.31902
390.832,325.51,640.398,105.936,1613.05,12.973,5.05469,2.13891,4.42595
2113.41,819.959,1668.75,92.121,4676.6,188.392,2.93801,1.63659,2.16434
1295.22,1038.0,1908.65,113.497,4343.01,252.61,2.79638,2.28311,1.71957
2220.66,367.218,2226.84,134.535,4807.27,368.907,3.14917,2.73391,1.80154
2212.3,378.827,2259.16,139.85,4913.56,208.563,3.02454,1.3185,1.95688
1159.29,1157.27,2145.73,78.1043,4518.22,77.3371,3.27942,3.05666,0.736879
1069.49,426.712,1569.59,101.577,3117.96,83.1733,3.68922,3.499,0.682211
2034.88,429.382,1630.63,73.1282,4145.72,146.475,3.2238,1.02224,2.488
1573.1,490.986,2098.47,93.5108,4200.85,133.797,3.09622,2.97605,0.707506
1360.32,1327.58,670.03,96.325,3494.94,294.013,3.16041,2.81722,2.55862
675.735,515.846,683.848,59.5846,1908.96,280.694,2.42072,3.79388,2.79071
1216.71,1113.96,646.978,71.8509,3020.35,190.635,2.35649,2.34386,3.40297
1066.28,849.982,1144.33,69.2494,3042.47,667.466,3.19847,2.77994,1.25319
1043.64,436.385,1726.14,132.689,3396.44,533.388,3.15614,3.18439,1.25919
1702.51,910.397,2461.44,98.1602,5206.49,163.274,2.74944,2.4384,1.27935
995.514,680.69,1304.68,64.3928,3016.01,397.139,3.36742,3.67231,0.830311
1439.09,581.267,2239.01,154.61,4290.46,229.845,3.23853,3.06439,0.314931
724.539,407.089,613.543,188.072,2360.82,281.297,1.19865,3.09725,3.1304
1836.73,936.395,1719.4,95.5535,5214.33,330.691,2.89455,1.87275,2.3327
809.742,554.101,412.92,62.6107,1950.3,78.554,4.18948,1.68289,3.53792
1849.33,1133.79,1009.26,94.6615,4278.83,157.541,2.73217,2.07138,2.83301
1707.16,701.554,1054.46,60.3185,3493.62,447.031,2.92978,1.67339,2.7071
4212.85,545.824,1932.85,166.928,6756.09,1878.43,2.99193,0.827154,2.66166
1190.17,1037.13,1974.64,108.367,4215.3,98.3233,2.81906,2.89744,0.867361
996.529,884.743,1531.05,110.708,3455.92,196.319,2.86324,2.84749,1.28746
1061.79,1050.92,2099.13,118.619,4246.64,151.316,2.55314,2.74719,1.21413
1183.9,883.973,1623.82,120.942,3864.67,146.523,2.76922,2.42807,2.60119
980.584,422.109,1381.09,110.908,2816.53,144.915,3.71607,2.86599,1.31868
1229.76,1214.3,852.844,73.2315,3299.03,187.294,3.16555,1.86832,2.87808
1194.25,888.452,1526.11,106.69,3626.04,109.595,2.95065,2.31866,2.12648
2490.51,828.758,904.31,110.616,4844.57,965.839,3.48193,0.593871,3.11656
1555.82,622.199,2067.13,78.2152,4374.96,300.477,2.82722,1.9903,1.48502
1815.0,565.751,1703.69,88.5191,4193.93,508.124,2.895,2.67496,1.58441
1548.28,603.828,1620.1,120.402,3840.5,451.639,3.21384,2.98266,0.514664
1196.31,969.116,2001.91,145.41,4704.18,187.525,3.03182,2.75078,1.07341
1450.54,532.681,549.658,100.954,2577.29,379.002,3.47545,1.36769,4.4412
1109.87,740.195,1947.95,83.4572,3996.31,392.123,2.93338,2.65223,1.32211
1564.35,1196.78,1981.04,120.33,4701.88,272.571,2.53313,2.58676,1.4431
1324.71,418.141,1611.52,101.557,3435.2,71.0177,3.07705,3.64799,1.69098
1113.95,918.704,1751.11,106.939,3917.01,214.332,3.35333,2.76914,1.67514
1002.02,905.201,1664.51,142.07,3603.28,195.129,3.22867,3.00181,0.837451
885.232,742.868,1303.63,119.735,2995.06,29.9572,2.96604,3.57087,1.68899
1965.04,521.204,660.072,72.6971,3726.89,385.434,2.99907,1.56648,2.66386
1433.96,917.883,2464.07,138.191,5223.7,142.605,2.7294,2.79995,0.840775
1868.62,863.554,1357.89,103.498,4231.56,239.363,3.06027,1.64499,2.99931
1351.38,359.384,1228.05,77.6602,3197.73,141.991,3.45765,1.47344,3.0478
2190.51,632.465,1441.8,78.5678,4376.05,245.346,2.94359,0.999782,2.55346
1207.39,757.392,1375.94,100.85,3587.8,719.997,2.97949,1.77978,2.3399
1501.82,234.768,2358.01,102.952,4773.02,184.475,3.22963,3.07453,0.230394
1245.55,393.478,1027.82,77.8053,2800.37,187.919,3.19105,3.76629,3.02721
1889.03,914.217,911.371,258.995,3857.85,6.43339,3.50395,1.44534,3.053
1080.17,1011.85,2143.42,131.047,4250.0,68.2425,3.16567,3.28931,0.266372
818.877,746.195,364.502,83.7498,1940.21,21.0101,4.47623,2.58168,3.28792
1185.62,930.272,2514.82,313.422,4677.94,483.244,2.98565,2.94755,0.633129
1809.24,721.479,1839.24,103.851,4564.07,145.658,2.73238,1.43584,2.13989
1668.13,1261.81,650.945,101.393,3660.03,130.618,3.04291,0.835272,3.55611
2441.65,665.29,834.516,95.1021,3933.87,988.419,3.13703,1.7675,3.24577
608.002,453.88,1161.61,128.041,2336.17,7.11549,4.20574,3.87645,0.703188
1014.01,705.003,1049.11,107.436,2934.31,252.021,3.0653,3.26548,1.59002
1148.71,684.436,1639.24,122.064,3495.73,150.062,3.39625,2.75015,2.60198
1575.09,171.446,1504.09,124.285,3432.21,36.9214,3.63644,2.16133,1.57045
1413.84,574.32,1127.5,68.6892,3095.39,624.825,3.12061,2.51254,2.66656
1651.61,875.345,2058.34,131.916,4611.64,90.6097,2.78662,2.31973,1.38016
2418.42,457.836,1265.82,78.5725,4300.21,963.456,2.83466,2.84071,2.46724
1822.56,230.606,1937.93,128.847,4166.31,105.439,3.21903,3.003,1.04361
1353.12,362.649,1870.7,52.7954,3728.35,338.039,3.35621,2.79113,0.806417
2296.2,398.757,1854.66,132.557,4727.41,722.995,3.12893,2.83642,0.71073
915.604,750.84,2104.21,106.129,3844.41,747.473,3.06141,2.48376,1.68871
1613.07,729.223,1630.29,73.9343,4037.84,126.015,2.9766,1.76846,2.29222
1774.55,1208.03,1802.09,115.558,4818.78,323.482,2.78923,2.25655,1.67517
1737.79,593.96,2402.71,135.221,5053.56,106.94,3.13055,2.89015,0.819101
1366.56,302.926,1703.74,90.5287,3374.9,70.3332,3.31171,3.57701,1.33542
2357.7,860.416,1219.37,120.134,4611.49,724.808,2.57492,2.10198,2.41407
2436.69,1098.52,1268.75,100.506,4948.5,199.869,3.15971,0.607871,2.92139
1250.5,187.038,1464.58,78.6066,3894.74,608.445,3.20759,2.70738,1.1992
1390.71,728.16,1463.64,97.2111,3759.2,54.0301,2.95525,1.99868,2.43873
1619.36,340.429,2445.55,133.018,4754.82,280.94,3.13143,2.99391,1.43222
1846.39,403.007,2337.29,118.802,4601.11,100.118,3.24284,3.06819,1.00586
735.102,306.362,782.684,42.3758,2575.13,666.684,3.61073,2.61184,1.66415
1376.82,821.23,1396.65,82.021,3607.12,144.578,2.86788,1.72311,2.79686
2099.81,924.935,1542.45,76.9906,4604.85,153.065,2.73469,1.78415,2.30642
772.812,110.859,870.419,118.894,1804.81,66.6612,4.49643,4.41357,2.17659
2171.76,640.479,1299.71,126.874,4312.72,715.277,2.94794,1.64236,2.74437
1319.84,934.742,2273.55,118.676,4554.26,360.951,2.70094,2.71205,1.11823
1717.03,1082.25,1310.47,108.281,4148.06,178.92,2.58315,1.98762,2.80113
1777.39,1428.91,1297.7,100.266,4534.72,398.924,2.45907,2.56528,2.15341
1733.91,362.545,1025.28,76.1356,3164.33,658.461,3.46579,1.49719,2.81561
1424.83,548.929,2344.17,164.887,4327.74,399.969,3.1892,3.45148,0.852044
1279.01,665.156,1091.0,91.7508,3180.77,439.607,2.78091,2.13419,2.15096
2655.72,1249.62,1051.77,63.0556,5036.7,606.353,2.7622,0.832686,2.78399
2062.68,638.55,1701.6,123.588,4793.74,153.157,2.76065,1.17607,2.43422
1549.6,855.694,1698.6,106.164,4083.26,713.108,2.87504,1.10218,2.46028
1477.61,283.868,1996.86,110.92,3784.59,508.201,3.05448,2.30432,2.60864
2908.89,1403.39,365.001,33.5975,4727.85,1162.03,2.75986,1.07373,2.77346
2709.63,502.793,1297.54,63.4182,4543.54,1614.47,2.9718,2.10418,1.31593
1665.79,361.504,824.189,76.4543,2962.14,397.714,3.53296,0.953698,3.98437
1299.01,727.279,1109.53,151.066,3220.94,561.66,3.73084,2.778,1.81918
1661.58,681.595,2290.39,100.717,4845.92,33.5522,2.92981,2.73922,0.873981
941.804,411.758,763.574,101.777,2256.93,245.923,3.74251,3.54598,3.13698
887.648,887.41,662.381,98.2706,2846.94,141.049,2.52532,3.63756,3.00012
1157.89,803.924,1959.03,130.762,3911.73,113.011,3.04317,2.85741,0.615379
1779.11,303.374,2371.61,186.644,4764.45,176.189,3.13049,2.90388,0.243213
1781.14,406.782,1557.82,101.045,3740.74,246.0,3.28042,2.73276,1.83653
1273.61,870.859,1573.65,96.2514,3724.75,312.616,2.94388,2.21745,1.89157
929.123,684.592,1034.68,99.4473,2773.04,111.188,3.59064,2.29876,2.36484
1526.24,1179.18,1681.87,110.165,4525.69,598.958,2.71084,1.55112,2.24486
880.905,442.795,1269.18,102.307,2641.68,372.176,3.6445,2.64855,1.65878
829.82,532.247,1048.78,88.7894,2462.17,93.2784,2.6924,3.84457,3.05785
1105.31,604.676,1644.58,89.4473,3465.6,17.9698,3.5045,3.42141,0.504915
1213.42,922.432,1811.25,151.993,4198.84,216.679,3.10483,2.36151,1.91978
1904.5,287.27,1839.19,148.021,4029.28,295.03,3.44026,2.41644,1.99603
947.877,367.747,621.61,75.0684,1940.44,63.0249,4.08649,1.24202,3.26953
2133.44,658.305,2058.38,58.9329,4951.16,719.092,3.05248,2.85064,0.537131
1992.63,626.539,1867.25,91.4559,4661.18,166.6,2.72451,2.08177,2.39116
1332.12,251.403,2314.68,138.026,3940.06,785.628,3.13697,2.5834,0.60752
1291.6,969.016,2115.99,158.748,5480.32,168.821,2.9366,3.19805,0.374155
2253.56,787.809,1058.63,117.552,4109.69,459.706,3.33163,2.59913,3.03608
1730.67,1372.23,1524.45,117.019,4805.35,529.337,2.05269,2.54946,2.23042
1062.58,891.772,1840.92,100.611,3803.34,435.766,2.74527,2.25426,2.07535
1310.81,985.238,1744.55,175.658,4281.21,607.873,3.43388,3.06321,1.57106
2478.03,447.152,1722.88,265.811,5004.18,304.586,3.25033,2.20302,2.02372
1064.92,471.35,543.703,86.47,2409.02,53.2121,4.44344,2.22323,2.85296
1781.03,451.196,1919.92,99.1374,4235.15,93.114,3.00365,3.02973,1.93156
1278.47,488.56,2142.15,102.094,3869.12,374.391,3.34283,2.8156,0.811643
807.652,729.159,1220.76,79.2354,3271.77,72.7515,3.19736,3.39651,1.95926
1961.06,247.941,1592.73,107.983,4078.87,441.622,3.3517,3.23342,1.62755
1162.46,1077.81,1930.28,86.969,4263.12,261.618,2.62761,2.57817,1.83328
1451.72,322.243,1661.53,85.6397,3635.66,228.508,3.56058,3.96573,0.773462
1097.1,906.596,1298.14,31.9026,3484.5,234.663,3.17567,2.71913,1.32028
2060.06,542.474,1705.84,121.089,4416.57,161.804,3.06168,1.62511,2.04984
1455.07,249.472,1219.16,243.607,2965.92,22.9709,3.71178,3.02122,2.65727
3113.73,1460.2,1068.34,75.4791,5842.91,985.184,2.82721,1.35347,2.75757
2082.15,1592.54,587.171,66.9438,4292.84,215.888,2.64187,1.33285,2.9237
1623.7,875.62,2192.72,438.778,4693.94,257.461,2.71815,2.20276,1.5712
1399.72,838.061,654.912,77.0102,2944.4,27.5913,3.79505,2.22881,2.97026
1019.13,974.079,1835.82,74.0325,3850.37,322.208,2.77655,2.58505,1.28805
1149.52,708.005,1294.06,90.0443,3492.94,135.533,3.49072,1.98392,2.34978
2409.9,286.45,1827.45,92.8848,4522.2,333.424,3.16122,2.07201,3.37275
1780.18,610.14,1906.4,112.513,4307.37,316.336,2.94259,2.61801,1.31158
2246.93,805.764,1709.51,76.816,4826.29,362.684,2.83015,1.70253,2.54869
1619.41,714.925,2196.7,162.436,4545.71,84.4249,3.1423,2.97605,1.22842
1151.7,1019.0,2318.66,152.134,4607.43,31.3149,3.1205,3.28535,1.26879
2504.72,1194.07,1678.26,83.4398,5511.15,731.542,2.81832,1.69724,2.19181
1478.96,1179.16,1649.12,109.107,4320.53,213.507,2.7371,2.44817,1.81416
1534.0,772.348,1418.61,95.6695,3828.04,89.9649,3.09902,1.98256,2.07075
2334.28,584.03,2139.96,110.668,5342.82,191.958,2.82589,1.45681,2.19347
2194.74,641.98,2174.86,91.4198,5191.9,712.262,3.08331,3.12226,1.23473
1597.98,791.408,1187.91,93.2502,3859.0,334.854,3.32315,0.823017,2.80782
1618.02,911.827,1575.56,96.3159,5172.22,698.852,1.42245,2.91255,2.19715
2845.61,173.133,1673.41,77.3005,4757.84,1346.96,3.10804,3.22918,2.36287
1799.65,593.367,1484.44,107.291,4051.06,198.579,2.99675,0.637346,2.90713
2043.13,736.092,1173.24,105.939,4396.91,555.882,3.65712,1.14783,3.07754
1958.85,496.164,1670.36,89.1441,4335.8,368.155,3.35419,2.73811,1.47332
2001.18,422.104,1236.74,89.523,3740.81,255.36,3.31552,1.58479,2.99486
1006.66,220.273,680.273,90.625,1985.08,398.8,4.07183,3.37993,1.20875
780.233,746.212,2012.43,94.3225,3629.33,317.521,3.56797,3.40337,0.445687
1224.5,842.707,1528.07,73.5886,3584.25,184.218,2.9924,2.45144,1.73581
1399.88,1114.73,280.904,58.2465,2861.11,494.625,2.73636,3.62071,2.91138
691.926,274.843,1607.48,36.7064,3796.61,266.471,2.44284,2.02595,2.11582
1186.79,608.257,1566.75,133.08,3435.56,68.6032,3.27856,2.26117,1.98666
2098.45,790.12,2027.99,101.219,4971.15,718.561,3.15027,2.93346,0.690975
1333.66,696.356,822.951,85.3236,2917.88,173.407,3.88354,2.21446,2.95552
973.021,364.717,1006.13,74.7723,2376.37,28.5429,3.51201,3.73628,1.88418
1129.11,285.495,1697.68,413.077,3888.77,226.066,3.24986,2.8016,1.23235
1992.82,1068.36,2161.48,118.373,5237.64,190.652,2.7399,2.14678,1.47404
2017.51,662.737,1467.22,102.909,4426.42,46.2195,2.95687,1.37651,2.68702
1237.13,940.864,1516.74,99.3778,3711.36,254.218,2.96592,2.57902,1.57253
1269.77,600.419,1953.8,101.165,3838.21,230.883,3.02264,2.60449,1.6196
1094.36,954.072,1978.92,139.112,4016.42,82.4243,3.44525,3.28735,0.507293
1596.8,648.928,2150.5,115.841,4419.2,134.792,3.04009,3.30259,1.15569
